2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status triggers-pending ufw:all 0.35-0ubuntu2
2018-01-25 00:46:09 status unpacked nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:09 status half-configured nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:10 status installed nginx-common:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:10 configure nginx-core:amd64 1.10.3-0ubuntu0.16.04.2 <none>
2018-01-25 00:46:10 status unpacked nginx-core:amd64 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:10 status half-configured nginx-core:amd64 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:10 status installed nginx-core:amd64 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:10 configure nginx:all 1.10.3-0ubuntu0.16.04.2 <none>
2018-01-25 00:46:10 status unpacked nginx:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:10 status half-configured nginx:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:10 status installed nginx:all 1.10.3-0ubuntu0.16.04.2
2018-01-25 00:46:10 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-01-25 00:46:10 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-01-25 00:46:10 status installed libc-bin:amd64 2.23-0ubuntu10
2018-01-25 00:46:10 trigproc systemd:amd64 229-4ubuntu21 <none>
2018-01-25 00:46:10 status half-configured systemd:amd64 229-4ubuntu21
2018-01-25 00:46:10 status installed systemd:amd64 229-4ubuntu21
2018-01-25 00:46:10 trigproc ureadahead:amd64 0.100.0-19 <none>
2018-01-25 00:46:10 status half-configured ureadahead:amd64 0.100.0-19
2018-01-25 00:46:10 status installed ureadahead:amd64 0.100.0-19
2018-01-25 00:46:10 trigproc ufw:all 0.35-0ubuntu2 <none>
2018-01-25 00:46:10 status half-configured ufw:all 0.35-0ubuntu2
2018-01-25 00:46:10 status installed ufw:all 0.35-0ubuntu2
2018-01-25 00:46:10 startup packages configure
2018-01-25 00:48:05 startup archives unpack
2018-01-25 00:48:05 install libpq5:amd64 <none> 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:05 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-01-25 00:48:05 status half-installed libpq5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:05 status unpacked libpq5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:05 status unpacked libpq5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:05 install libsensors4:amd64 <none> 1:3.4.0-2
2018-01-25 00:48:05 status half-installed libsensors4:amd64 1:3.4.0-2
2018-01-25 00:48:05 status unpacked libsensors4:amd64 1:3.4.0-2
2018-01-25 00:48:05 status unpacked libsensors4:amd64 1:3.4.0-2
2018-01-25 00:48:05 install postgresql-client-common:all <none> 173ubuntu0.1
2018-01-25 00:48:05 status half-installed postgresql-client-common:all 173ubuntu0.1
2018-01-25 00:48:05 status triggers-pending man-db:amd64 2.7.5-1
2018-01-25 00:48:05 status unpacked postgresql-client-common:all 173ubuntu0.1
2018-01-25 00:48:05 status unpacked postgresql-client-common:all 173ubuntu0.1
2018-01-25 00:48:05 install postgresql-client-9.5:amd64 <none> 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:05 status half-installed postgresql-client-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:05 status unpacked postgresql-client-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:05 status unpacked postgresql-client-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:05 install ssl-cert:all <none> 1.0.37
2018-01-25 00:48:05 status half-installed ssl-cert:all 1.0.37
2018-01-25 00:48:05 status unpacked ssl-cert:all 1.0.37
2018-01-25 00:48:05 status unpacked ssl-cert:all 1.0.37
2018-01-25 00:48:05 install postgresql-common:all <none> 173ubuntu0.1
2018-01-25 00:48:05 status half-installed postgresql-common:all 173ubuntu0.1
2018-01-25 00:48:05 status triggers-pending systemd:amd64 229-4ubuntu21
2018-01-25 00:48:05 status triggers-pending ureadahead:amd64 0.100.0-19
2018-01-25 00:48:05 status unpacked postgresql-common:all 173ubuntu0.1
2018-01-25 00:48:05 status unpacked postgresql-common:all 173ubuntu0.1
2018-01-25 00:48:05 install postgresql-9.5:amd64 <none> 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:05 status half-installed postgresql-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:06 status unpacked postgresql-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:06 status unpacked postgresql-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:06 install postgresql:all <none> 9.5+173ubuntu0.1
2018-01-25 00:48:06 status half-installed postgresql:all 9.5+173ubuntu0.1
2018-01-25 00:48:06 status unpacked postgresql:all 9.5+173ubuntu0.1
2018-01-25 00:48:06 status unpacked postgresql:all 9.5+173ubuntu0.1
2018-01-25 00:48:06 install postgresql-contrib-9.5:amd64 <none> 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:06 status half-installed postgresql-contrib-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:06 status unpacked postgresql-contrib-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:06 status unpacked postgresql-contrib-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:06 install postgresql-contrib:all <none> 9.5+173ubuntu0.1
2018-01-25 00:48:06 status half-installed postgresql-contrib:all 9.5+173ubuntu0.1
2018-01-25 00:48:06 status unpacked postgresql-contrib:all 9.5+173ubuntu0.1
2018-01-25 00:48:06 status unpacked postgresql-contrib:all 9.5+173ubuntu0.1
2018-01-25 00:48:06 install sysstat:amd64 <none> 11.2.0-1ubuntu0.2
2018-01-25 00:48:06 status half-installed sysstat:amd64 11.2.0-1ubuntu0.2
2018-01-25 00:48:06 status unpacked sysstat:amd64 11.2.0-1ubuntu0.2
2018-01-25 00:48:06 status unpacked sysstat:amd64 11.2.0-1ubuntu0.2
2018-01-25 00:48:06 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-01-25 00:48:06 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-01-25 00:48:06 status installed libc-bin:amd64 2.23-0ubuntu10
2018-01-25 00:48:06 trigproc man-db:amd64 2.7.5-1 <none>
2018-01-25 00:48:06 status half-configured man-db:amd64 2.7.5-1
2018-01-25 00:48:06 status installed man-db:amd64 2.7.5-1
2018-01-25 00:48:06 trigproc systemd:amd64 229-4ubuntu21 <none>
2018-01-25 00:48:06 status half-configured systemd:amd64 229-4ubuntu21
2018-01-25 00:48:06 status installed systemd:amd64 229-4ubuntu21
2018-01-25 00:48:07 trigproc ureadahead:amd64 0.100.0-19 <none>
2018-01-25 00:48:07 status half-configured ureadahead:amd64 0.100.0-19
2018-01-25 00:48:07 status installed ureadahead:amd64 0.100.0-19
2018-01-25 00:48:07 startup packages configure
2018-01-25 00:48:07 configure libpq5:amd64 9.5.10-0ubuntu0.16.04 <none>
2018-01-25 00:48:07 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-01-25 00:48:07 status unpacked libpq5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:07 status half-configured libpq5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:07 status installed libpq5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:07 configure libsensors4:amd64 1:3.4.0-2 <none>
2018-01-25 00:48:07 status unpacked libsensors4:amd64 1:3.4.0-2
2018-01-25 00:48:07 status unpacked libsensors4:amd64 1:3.4.0-2
2018-01-25 00:48:07 status unpacked libsensors4:amd64 1:3.4.0-2
2018-01-25 00:48:07 status half-configured libsensors4:amd64 1:3.4.0-2
2018-01-25 00:48:07 status installed libsensors4:amd64 1:3.4.0-2
2018-01-25 00:48:07 configure postgresql-client-common:all 173ubuntu0.1 <none>
2018-01-25 00:48:07 status unpacked postgresql-client-common:all 173ubuntu0.1
2018-01-25 00:48:07 status unpacked postgresql-client-common:all 173ubuntu0.1
2018-01-25 00:48:07 status half-configured postgresql-client-common:all 173ubuntu0.1
2018-01-25 00:48:07 status installed postgresql-client-common:all 173ubuntu0.1
2018-01-25 00:48:07 configure postgresql-client-9.5:amd64 9.5.10-0ubuntu0.16.04 <none>
2018-01-25 00:48:07 status unpacked postgresql-client-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:07 status half-configured postgresql-client-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:07 status installed postgresql-client-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:07 configure ssl-cert:all 1.0.37 <none>
2018-01-25 00:48:07 status unpacked ssl-cert:all 1.0.37
2018-01-25 00:48:07 status half-configured ssl-cert:all 1.0.37
2018-01-25 00:48:07 status installed ssl-cert:all 1.0.37
2018-01-25 00:48:07 configure postgresql-common:all 173ubuntu0.1 <none>
2018-01-25 00:48:07 status unpacked postgresql-common:all 173ubuntu0.1
2018-01-25 00:48:07 status unpacked postgresql-common:all 173ubuntu0.1
2018-01-25 00:48:07 status triggers-pending systemd:amd64 229-4ubuntu21
2018-01-25 00:48:07 status triggers-pending ureadahead:amd64 0.100.0-19
2018-01-25 00:48:07 status unpacked postgresql-common:all 173ubuntu0.1
2018-01-25 00:48:07 status unpacked postgresql-common:all 173ubuntu0.1
2018-01-25 00:48:07 status half-configured postgresql-common:all 173ubuntu0.1
2018-01-25 00:48:09 status installed postgresql-common:all 173ubuntu0.1
2018-01-25 00:48:09 configure postgresql-9.5:amd64 9.5.10-0ubuntu0.16.04 <none>
2018-01-25 00:48:09 status unpacked postgresql-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:09 status half-configured postgresql-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:14 status installed postgresql-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:14 configure postgresql:all 9.5+173ubuntu0.1 <none>
2018-01-25 00:48:14 status unpacked postgresql:all 9.5+173ubuntu0.1
2018-01-25 00:48:14 status half-configured postgresql:all 9.5+173ubuntu0.1
2018-01-25 00:48:14 status installed postgresql:all 9.5+173ubuntu0.1
2018-01-25 00:48:14 configure postgresql-contrib-9.5:amd64 9.5.10-0ubuntu0.16.04 <none>
2018-01-25 00:48:14 status unpacked postgresql-contrib-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:14 status half-configured postgresql-contrib-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:14 status installed postgresql-contrib-9.5:amd64 9.5.10-0ubuntu0.16.04
2018-01-25 00:48:14 configure postgresql-contrib:all 9.5+173ubuntu0.1 <none>
2018-01-25 00:48:14 status unpacked postgresql-contrib:all 9.5+173ubuntu0.1
2018-01-25 00:48:14 status half-configured postgresql-contrib:all 9.5+173ubuntu0.1
2018-01-25 00:48:14 status installed postgresql-contrib:all 9.5+173ubuntu0.1
2018-01-25 00:48:14 configure sysstat:amd64 11.2.0-1ubuntu0.2 <none>
2018-01-25 00:48:14 status unpacked sysstat:amd64 11.2.0-1ubuntu0.2
2018-01-25 00:48:14 status unpacked sysstat:amd64 11.2.0-1ubuntu0.2
2018-01-25 00:48:14 status unpacked sysstat:amd64 11.2.0-1ubuntu0.2
2018-01-25 00:48:14 status unpacked sysstat:amd64 11.2.0-1ubuntu0.2
2018-01-25 00:48:14 status unpacked sysstat:amd64 11.2.0-1ubuntu0.2
2018-01-25 00:48:14 status unpacked sysstat:amd64 11.2.0-1ubuntu0.2
2018-01-25 00:48:14 status half-configured sysstat:amd64 11.2.0-1ubuntu0.2
2018-01-25 00:48:14 status installed sysstat:amd64 11.2.0-1ubuntu0.2
2018-01-25 00:48:14 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-01-25 00:48:14 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-01-25 00:48:14 status installed libc-bin:amd64 2.23-0ubuntu10
2018-01-25 00:48:14 trigproc systemd:amd64 229-4ubuntu21 <none>
2018-01-25 00:48:14 status half-configured systemd:amd64 229-4ubuntu21
2018-01-25 00:48:14 status installed systemd:amd64 229-4ubuntu21
2018-01-25 00:48:14 trigproc ureadahead:amd64 0.100.0-19 <none>
2018-01-25 00:48:14 status half-configured ureadahead:amd64 0.100.0-19
2018-01-25 00:48:14 status installed ureadahead:amd64 0.100.0-19
2018-01-25 00:48:14 startup packages configure
2018-01-25 00:50:14 startup archives unpack
2018-01-25 00:50:14 install fontconfig:amd64 <none> 2.11.94-0ubuntu1.1
2018-01-25 00:50:14 status half-installed fontconfig:amd64 2.11.94-0ubuntu1.1
2018-01-25 00:50:14 status triggers-pending man-db:amd64 2.7.5-1
2018-01-25 00:50:14 status unpacked fontconfig:amd64 2.11.94-0ubuntu1.1
2018-01-25 00:50:14 status unpacked fontconfig:amd64 2.11.94-0ubuntu1.1
2018-01-25 00:50:14 install libasyncns0:amd64 <none> 0.8-5build1
2018-01-25 00:50:14 status half-installed libasyncns0:amd64 0.8-5build1
2018-01-25 00:50:14 status unpacked libasyncns0:amd64 0.8-5build1
2018-01-25 00:50:14 status unpacked libasyncns0:amd64 0.8-5build1
2018-01-25 00:50:14 install x11-common:all <none> 1:7.7+13ubuntu3
2018-01-25 00:50:14 status half-installed x11-common:all 1:7.7+13ubuntu3
2018-01-25 00:50:14 status triggers-pending systemd:amd64 229-4ubuntu21
2018-01-25 00:50:14 status triggers-pending ureadahead:amd64 0.100.0-19
2018-01-25 00:50:14 status unpacked x11-common:all 1:7.7+13ubuntu3
2018-01-25 00:50:14 status unpacked x11-common:all 1:7.7+13ubuntu3
2018-01-25 00:50:14 install libice6:amd64 <none> 2:1.0.9-1
2018-01-25 00:50:14 status half-installed libice6:amd64 2:1.0.9-1
2018-01-25 00:50:14 status unpacked libice6:amd64 2:1.0.9-1
2018-01-25 00:50:14 status unpacked libice6:amd64 2:1.0.9-1
2018-01-25 00:50:14 install liblcms2-2:amd64 <none> 2.6-3ubuntu2
2018-01-25 00:50:14 status half-installed liblcms2-2:amd64 2.6-3ubuntu2
2018-01-25 00:50:14 status unpacked liblcms2-2:amd64 2.6-3ubuntu2
2018-01-25 00:50:14 status unpacked liblcms2-2:amd64 2.6-3ubuntu2
2018-01-25 00:50:14 install libogg0:amd64 <none> 1.3.2-1
2018-01-25 00:50:14 status half-installed libogg0:amd64 1.3.2-1
2018-01-25 00:50:14 status unpacked libogg0:amd64 1.3.2-1
2018-01-25 00:50:14 status unpacked libogg0:amd64 1.3.2-1
2018-01-25 00:50:14 install libsm6:amd64 <none> 2:1.2.2-1
2018-01-25 00:50:14 status half-installed libsm6:amd64 2:1.2.2-1
2018-01-25 00:50:14 status unpacked libsm6:amd64 2:1.2.2-1
2018-01-25 00:50:14 status unpacked libsm6:amd64 2:1.2.2-1
2018-01-25 00:50:14 install libxcomposite1:amd64 <none> 1:0.4.4-1
2018-01-25 00:50:14 status half-installed libxcomposite1:amd64 1:0.4.4-1
2018-01-25 00:50:14 status unpacked libxcomposite1:amd64 1:0.4.4-1
2018-01-25 00:50:14 status unpacked libxcomposite1:amd64 1:0.4.4-1
2018-01-25 00:50:14 install libxdamage1:amd64 <none> 1:1.1.4-2
2018-01-25 00:50:14 status half-installed libxdamage1:amd64 1:1.1.4-2
2018-01-25 00:50:14 status unpacked libxdamage1:amd64 1:1.1.4-2
2018-01-25 00:50:14 status unpacked libxdamage1:amd64 1:1.1.4-2
2018-01-25 00:50:14 install libxfixes3:amd64 <none> 1:5.0.1-2
2018-01-25 00:50:14 status half-installed libxfixes3:amd64 1:5.0.1-2
2018-01-25 00:50:14 status unpacked libxfixes3:amd64 1:5.0.1-2
2018-01-25 00:50:14 status unpacked libxfixes3:amd64 1:5.0.1-2
2018-01-25 00:50:14 install libxinerama1:amd64 <none> 2:1.1.3-1
2018-01-25 00:50:14 status half-installed libxinerama1:amd64 2:1.1.3-1
2018-01-25 00:50:14 status unpacked libxinerama1:amd64 2:1.1.3-1
2018-01-25 00:50:14 status unpacked libxinerama1:amd64 2:1.1.3-1
2018-01-25 00:50:14 install libxshmfence1:amd64 <none> 1.2-1
2018-01-25 00:50:14 status half-installed libxshmfence1:amd64 1.2-1
2018-01-25 00:50:14 status unpacked libxshmfence1:amd64 1.2-1
2018-01-25 00:50:14 status unpacked libxshmfence1:amd64 1.2-1
2018-01-25 00:50:14 install libxtst6:amd64 <none> 2:1.2.2-1
2018-01-25 00:50:14 status half-installed libxtst6:amd64 2:1.2.2-1
2018-01-25 00:50:14 status unpacked libxtst6:amd64 2:1.2.2-1
2018-01-25 00:50:14 status unpacked libxtst6:amd64 2:1.2.2-1
2018-01-25 00:50:14 install libxxf86vm1:amd64 <none> 1:1.1.4-1
2018-01-25 00:50:14 status half-installed libxxf86vm1:amd64 1:1.1.4-1
2018-01-25 00:50:14 status unpacked libxxf86vm1:amd64 1:1.1.4-1
2018-01-25 00:50:14 status unpacked libxxf86vm1:amd64 1:1.1.4-1
2018-01-25 00:50:14 install libtxc-dxtn-s2tc0:amd64 <none> 0~git20131104-1.1
2018-01-25 00:50:14 status half-installed libtxc-dxtn-s2tc0:amd64 0~git20131104-1.1
2018-01-25 00:50:14 status unpacked libtxc-dxtn-s2tc0:amd64 0~git20131104-1.1
2018-01-25 00:50:14 status unpacked libtxc-dxtn-s2tc0:amd64 0~git20131104-1.1
2018-01-25 00:50:14 install java-common:all <none> 0.56ubuntu2
2018-01-25 00:50:14 status half-installed java-common:all 0.56ubuntu2
2018-01-25 00:50:14 status unpacked java-common:all 0.56ubuntu2
2018-01-25 00:50:14 status unpacked java-common:all 0.56ubuntu2
2018-01-25 00:50:14 install libavahi-common-data:amd64 <none> 0.6.32~rc+dfsg-1ubuntu2
2018-01-25 00:50:14 status half-installed libavahi-common-data:amd64 0.6.32~rc+dfsg-1ubuntu2
2018-01-25 00:50:14 status unpacked libavahi-common-data:amd64 0.6.32~rc+dfsg-1ubuntu2
2018-01-25 00:50:14 status unpacked libavahi-common-data:amd64 0.6.32~rc+dfsg-1ubuntu2
2018-01-25 00:50:14 install libavahi-common3:amd64 <none> 0.6.32~rc+dfsg-1ubuntu2
2018-01-25 00:50:14 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-01-25 00:50:14 status half-installed libavahi-common3:amd64 0.6.32~rc+dfsg-1ubuntu2
2018-01-25 00:50:15 status unpacked libavahi-common3:amd64 0.6.32~rc+dfsg-1ubuntu2
2018-01-25 00:50:15 status unpacked libavahi-common3:amd64 0.6.32~rc+dfsg-1ubuntu2
2018-01-25 00:50:15 install libavahi-client3:amd64 <none> 0.6.32~rc+dfsg-1ubuntu2
2018-01-25 00:50:15 status half-installed libavahi-client3:amd64 0.6.32~rc+dfsg-1ubuntu2
2018-01-25 00:50:15 status unpacked libavahi-client3:amd64 0.6.32~rc+dfsg-1ubuntu2
2018-01-25 00:50:15 status unpacked libavahi-client3:amd64 0.6.32~rc+dfsg-1ubuntu2
2018-01-25 00:50:15 install libcups2:amd64 <none> 2.1.3-4ubuntu0.3
2018-01-25 00:50:15 status half-installed libcups2:amd64 2.1.3-4ubuntu0.3
2018-01-25 00:50:15 status unpacked libcups2:amd64 2.1.3-4ubuntu0.3
2018-01-25 00:50:15 status unpacked libcups2:amd64 2.1.3-4ubuntu0.3
2018-01-25 00:50:15 install libnspr4:amd64 <none> 2:4.13.1-0ubuntu0.16.04.1
2018-01-25 00:50:15 status half-installed libnspr4:amd64 2:4.13.1-0ubuntu0.16.04.1
2018-01-25 00:50:15 status unpacked libnspr4:amd64 2:4.13.1-0ubuntu0.16.04.1
2018-01-25 00:50:15 status unpacked libnspr4:amd64 2:4.13.1-0ubuntu0.16.04.1
2018-01-25 00:50:15 install libnss3-nssdb:all <none> 2:3.28.4-0ubuntu0.16.04.3
2018-01-25 00:50:15 status half-installed libnss3-nssdb:all 2:3.28.4-0ubuntu0.16.04.3
2018-01-25 00:50:15 status unpacked libnss3-nssdb:all 2:3.28.4-0ubuntu0.16.04.3
2018-01-25 00:50:15 status unpacked libnss3-nssdb:all 2:3.28.4-0ubuntu0.16.04.3
2018-01-25 00:50:15 install libnss3:amd64 <none> 2:3.28.4-0ubuntu0.16.04.3
2018-01-25 00:50:15 status half-installed libnss3:amd64 2:3.28.4-0ubuntu0.16.04.3
2018-01-25 00:50:15 status unpacked libnss3:amd64 2:3.28.4-0ubuntu0.16.04.3
2018-01-25 00:50:15 status unpacked libnss3:amd64 2:3.28.4-0ubuntu0.16.04.3
2018-01-25 00:50:15 install libpcsclite1:amd64 <none> 1.8.14-1ubuntu1.16.04.1
2018-01-25 00:50:15 status half-installed libpcsclite1:amd64 1.8.14-1ubuntu1.16.04.1
2018-01-25 00:50:15 status unpacked libpcsclite1:amd64 1.8.14-1ubuntu1.16.04.1
2018-01-25 00:50:15 status unpacked libpcsclite1:amd64 1.8.14-1ubuntu1.16.04.1
2018-01-25 00:50:15 install libxi6:amd64 <none> 2:1.7.6-1
2018-01-25 00:50:15 status half-installed libxi6:amd64 2:1.7.6-1
2018-01-25 00:50:15 status unpacked libxi6:amd64 2:1.7.6-1
2018-01-25 00:50:15 status unpacked libxi6:amd64 2:1.7.6-1
2018-01-25 00:50:15 install libxrender1:amd64 <none> 1:0.9.9-0ubuntu1
2018-01-25 00:50:15 status half-installed libxrender1:amd64 1:0.9.9-0ubuntu1
2018-01-25 00:50:15 status unpacked libxrender1:amd64 1:0.9.9-0ubuntu1
2018-01-25 00:50:15 status unpacked libxrender1:amd64 1:0.9.9-0ubuntu1
2018-01-25 00:50:15 install openjdk-8-jre-headless:amd64 <none> 8u151-b12-0ubuntu0.16.04.2
2018-01-25 00:50:15 status half-installed openjdk-8-jre-headless:amd64 8u151-b12-0ubuntu0.16.04.2
2018-01-25 00:50:18 status unpacked openjdk-8-jre-headless:amd64 8u151-b12-0ubuntu0.16.04.2
2018-01-25 00:50:18 status unpacked openjdk-8-jre-headless:amd64 8u151-b12-0ubuntu0.16.04.2
2018-01-25 00:50:18 install default-jre-headless:amd64 <none> 2:1.8-56ubuntu2
2018-01-25 00:50:18 status half-installed default-jre-headless:amd64 2:1.8-56ubuntu2
2018-01-25 00:50:18 status unpacked default-jre-headless:amd64 2:1.8-56ubuntu2
2018-01-25 00:50:18 status unpacked default-jre-headless:amd64 2:1.8-56ubuntu2
2018-01-25 00:50:18 install ca-certificates-java:all <none> 20160321ubuntu1
2018-01-25 00:50:18 status triggers-pending ca-certificates:all 20170717~16.04.1
2018-01-25 00:50:18 status not-installed ca-certificates-java:all <none>
2018-01-25 00:50:18 status half-installed ca-certificates-java:all 20160321ubuntu1
2018-01-25 00:50:18 status unpacked ca-certificates-java:all 20160321ubuntu1
2018-01-25 00:50:18 status unpacked ca-certificates-java:all 20160321ubuntu1
2018-01-25 00:50:18 install libgtk2.0-common:all <none> 2.24.30-1ubuntu1.16.04.2
2018-01-25 00:50:18 status half-installed libgtk2.0-common:all 2.24.30-1ubuntu1.16.04.2
2018-01-25 00:50:18 status unpacked libgtk2.0-common:all 2.24.30-1ubuntu1.16.04.2
2018-01-25 00:50:18 status unpacked libgtk2.0-common:all 2.24.30-1ubuntu1.16.04.2
2018-01-25 00:50:18 install libatk1.0-data:all <none> 2.18.0-1
2018-01-25 00:50:18 status half-installed libatk1.0-data:all 2.18.0-1
2018-01-25 00:50:18 status unpacked libatk1.0-data:all 2.18.0-1
2018-01-25 00:50:18 status unpacked libatk1.0-data:all 2.18.0-1
2018-01-25 00:50:18 install libatk1.0-0:amd64 <none> 2.18.0-1
2018-01-25 00:50:18 status half-installed libatk1.0-0:amd64 2.18.0-1
2018-01-25 00:50:18 status unpacked libatk1.0-0:amd64 2.18.0-1
2018-01-25 00:50:18 status unpacked libatk1.0-0:amd64 2.18.0-1
2018-01-25 00:50:18 install libpixman-1-0:amd64 <none> 0.33.6-1
2018-01-25 00:50:18 status half-installed libpixman-1-0:amd64 0.33.6-1
2018-01-25 00:50:18 status unpacked libpixman-1-0:amd64 0.33.6-1
2018-01-25 00:50:18 status unpacked libpixman-1-0:amd64 0.33.6-1
2018-01-25 00:50:18 install libxcb-render0:amd64 <none> 1.11.1-1ubuntu1
2018-01-25 00:50:18 status half-installed libxcb-render0:amd64 1.11.1-1ubuntu1
2018-01-25 00:50:18 status unpacked libxcb-render0:amd64 1.11.1-1ubuntu1
2018-01-25 00:50:18 status unpacked libxcb-render0:amd64 1.11.1-1ubuntu1
2018-01-25 00:50:18 install libxcb-shm0:amd64 <none> 1.11.1-1ubuntu1
2018-01-25 00:50:18 status half-installed libxcb-shm0:amd64 1.11.1-1ubuntu1
2018-01-25 00:50:18 status unpacked libxcb-shm0:amd64 1.11.1-1ubuntu1
2018-01-25 00:50:18 status unpacked libxcb-shm0:amd64 1.11.1-1ubuntu1
2018-01-25 00:50:18 install libcairo2:amd64 <none> 1.14.6-1
2018-01-25 00:50:18 status half-installed libcairo2:amd64 1.14.6-1
2018-01-25 00:50:18 status unpacked libcairo2:amd64 1.14.6-1
2018-01-25 00:50:18 status unpacked libcairo2:amd64 1.14.6-1
2018-01-25 00:50:18 install libgdk-pixbuf2.0-common:all <none> 2.32.2-1ubuntu1.4
2018-01-25 00:50:18 status half-installed libgdk-pixbuf2.0-common:all 2.32.2-1ubuntu1.4
2018-01-25 00:50:18 status unpacked libgdk-pixbuf2.0-common:all 2.32.2-1ubuntu1.4
2018-01-25 00:50:18 status unpacked libgdk-pixbuf2.0-common:all 2.32.2-1ubuntu1.4
2018-01-25 00:50:18 install libgdk-pixbuf2.0-0:amd64 <none> 2.32.2-1ubuntu1.4
2018-01-25 00:50:18 status half-installed libgdk-pixbuf2.0-0:amd64 2.32.2-1ubuntu1.4
2018-01-25 00:50:19 status unpacked libgdk-pixbuf2.0-0:amd64 2.32.2-1ubuntu1.4
2018-01-25 00:50:19 status unpacked libgdk-pixbuf2.0-0:amd64 2.32.2-1ubuntu1.4
2018-01-25 00:50:19 install libthai-data:all <none> 0.1.24-2
2018-01-25 00:50:19 status half-installed libthai-data:all 0.1.24-2
2018-01-25 00:50:19 status unpacked libthai-data:all 0.1.24-2
2018-01-25 00:50:19 status unpacked libthai-data:all 0.1.24-2
2018-01-25 00:50:19 install libdatrie1:amd64 <none> 0.2.10-2
